image_source,image_label,cluster,pc1,pc2,pc3,combined_vector
01_202042268.vsi - 20x_004,Lymphocytes,1,-3.113712731813763,6.00599225226784,-3.113712731813763,"[-1.11289011 -0.91746767 -0.74961526  0.84810982  0.16580996 -1.00028494
 -0.78257474  0.52187692  1.42968215 -0.1539016   1.18748726  2.81153903
  3.70353633  4.49360877  4.1286515  -0.07313913  0.11964026  1.186028
 -0.03525401 -0.07770679 -0.95845605 -0.55761893 -0.10662221  0.02836526
  0.58000494  0.62422061  0.33031252 -0.52930477 -0.89790087 -0.58612661
 -0.64909317  0.83973907  1.44311081 -0.52783114]"
01_202042268.vsi - 20x_005,Lymphocytes,1,-5.152184964682373,6.467120328177834,-5.152184964682373,"[-1.44298758 -1.28443342 -0.96667562  0.2442623  -1.92357268 -1.49421471
 -1.21688567  1.06666147  1.40667991 -0.9078394   2.10901154  3.441212
  4.4575609   5.11649804  4.89132289  0.31739318  0.15111161 -0.55437805
 -0.17782094 -0.60225797 -1.26152443 -1.19683295 -1.22330771  0.93761379
  1.0810234   0.34130138  0.1674461  -0.31721236 -1.48494658  0.77417262
 -0.24287326  0.13958712  1.2293104   0.2573022 ]"
01_202042268.vsi - 20x_006,Lymphocytes,1,-5.99943438420002,6.450168052995869,-5.99943438420002,"[-1.38851708 -1.22772654 -0.90465837  0.2442623  -1.7122868  -1.64581637
 -1.28075986  1.52067639  0.90096575 -1.93513602  2.41247422  3.76301222
  3.71485144  5.28477085  4.0982478   1.13674527  0.90405229 -0.70739413
 -0.44872905 -0.90496822 -1.23021864 -1.04617797 -1.82863968  2.44119964
  0.92819757  0.29346262 -2.27003842 -0.52729851  1.6891923   1.79244544
  0.37783065  0.80075544  0.20429471 -0.80104526]"
01_202042268.vsi - 20x_007,Lymphocytes,1,-6.725661831059348,7.06152584045898,-6.725661831059348,"[-1.52017214 -1.40275351 -1.09071011  0.2442623  -2.04877913 -1.70205265
 -1.46668525  1.37610503  0.18524673 -1.47963072  2.18395492  3.98232815
  4.46421286  5.39681508  4.88310328  1.11377278  1.15165558  0.75710276
 -0.52710897 -0.74132286 -1.36576878 -1.37454669 -1.41971519  0.62459071
  0.58496723  0.17815908 -0.85161613  0.30769866  0.05285647  0.03365859
 -1.52213458 -0.68443295  1.30388988 -0.7466882 ]"
01_202042268.vsi - 20x_008,Lymphocytes,1,-6.059633066809422,6.169175647588587,-6.059633066809422,"[-1.15945787 -1.18884464 -0.65658939  0.84810982 -1.63403276 -1.4484346
 -1.12990429  1.51181808  0.93042942 -2.10170963  2.6032902   3.85688429
  4.02751617  4.82128979  3.63318025  1.42773013  1.21754749 -0.49142076
 -0.58006921 -0.96413098 -1.172549   -1.13127822 -1.32420711  0.28027552
 -0.95650959 -0.69930962 -1.36598127 -0.31080041  1.70286661 -0.28262266
  0.14137513  0.44399498  0.92022794 -0.63974155]"
01_202042268.vsi - 20x_009,Lymphocytes,1,-5.509089387779618,4.850170067681101,-5.509089387779618,"[-1.18033585 -1.14812546 -0.71860663  0.84810982 -1.61055656 -1.42035777
 -1.16609271  1.36373375  0.97583577 -1.8539505   1.81335878  2.95793128
  3.12845558  3.80746114  2.68615338  1.37412765  1.12423279 -0.51300763
 -0.5587696  -0.98815687 -1.10811554 -1.06540173 -1.5699098   0.77717815
 -0.86399224  0.3439198  -1.74587245 -0.15194166  0.74427095 -0.30795147
 -0.23759585  0.02715378  0.55259792  0.0045028 ]"
01_202042268.vsi - 20x_010,Lymphocytes,1,-4.705125666868821,4.206793418613914,-4.705125666868821,"[-1.00469223 -0.95906688 -0.71860663  0.2442623  -1.60273115 -1.23567517
 -0.81039962  1.24345085  0.48649284 -1.44418246  1.97907967  2.41785317
  2.97557287  3.0612958   2.90862978  1.10611529  0.92908533 -0.81773633
 -0.47038161 -0.91825774 -0.96072185 -0.87442658 -0.8733559   0.09908479
  0.30375569  0.2871931  -0.41848609  0.24206354 -1.18327641  0.60018693
 -1.02907738 -0.64429701  0.95686148 -1.07734308]"
01_202042268.vsi - 20x_011,Lymphocytes,1,-5.553748533969935,4.02396069564511,-5.553748533969935,"[-1.34812347 -1.22200161 -0.93566699  0.2442623  -0.58542874 -1.47665246
 -1.17982529  1.20230771  0.51643696 -1.10563871  2.25427235  2.53192228
  2.06265671  2.80411653  1.91313574  1.67277001  1.8302156   2.09570571
 -0.68259468 -0.74041059 -1.2064345  -1.09988242 -1.22917766  0.78708828
 -0.30093839  0.40151282 -1.05496938  0.36095521 -0.44439831  1.55635507
 -0.49658551  0.07387604  1.03283498  0.25190716]"
01_202043041.vsi - 20x_001,Lymphocytes,1,-2.3810126551930315,3.1966185257110835,-2.3810126551930315,"[-0.98637383 -0.39916391 -0.96667562 -0.35958523  0.79184221 -0.85394927
 -0.37121307  0.20662173 -0.53764049 -0.14429868  0.13701855  3.04199292
  0.91380025  1.50751593  0.58287503  1.34349767  1.22710789 -0.26810267
 -0.60221809 -0.85212422 -0.61571551  0.1265288  -0.47606403 -0.80500007
  0.92750476  0.72399284 -0.46525354 -0.68179941  0.68769041 -0.11320821
 -1.55638405 -0.21993699 -1.59785838 -0.62738483]"
01_202043041.vsi - 20x_002,Lymphocytes,1,-2.969392108200023,3.2419614476639724,-2.969392108200023,"[-1.03149776 -0.72165962 -0.65658939 -0.96343275  0.43187366 -0.89357221
 -0.62325255  0.26650269 -0.26650517  0.0826859   0.24139515  1.79914481
  1.05594333  1.51039398  1.39993454  1.47367511  1.34274291  0.49150301
 -0.60913945 -0.85402057 -0.79451159 -0.41755166 -1.29489034  0.28149452
  0.08944188  0.54146921 -0.66211208  0.18059229 -0.0863003   0.09976386
 -1.18764125 -0.80225341 -0.90395765 -1.61943436]"
01_202043041.vsi - 20x_003,Lymphocytes,1,-1.5330321944501364,0.5347907480646484,-1.5330321944501364,"[-0.3058058  -0.49407879 -0.00540831  0.2442623  -0.43674608 -0.37948765
 -0.52402257  0.32128055 -0.0145261  -0.20169805  0.2885727   0.4136743
  0.48282759  0.17098177  0.45737483  0.37099565  0.28288193 -0.55916128
 -0.22534038 -0.47926629 -0.38330161 -0.63374775 -0.4701313  -0.98720082
  0.04095631  1.22493269  0.91691219 -0.12523415  0.502728   -0.76029176
 -1.60124818 -2.485189   -0.01386862 -0.18615048]"
01_202043082.vsi - 20x_001,Lymphocytes,1,-5.9850111149934415,3.798030822174798,-5.9850111149934415,"[-1.76402659 -1.17621764 -1.52483082 -0.96343275 -1.16450858 -1.91487607
 -1.24953782  1.31034444 -1.25897617 -0.96369082  0.96895502  2.40680679
  2.2727652   2.53242718  1.86059263  2.0939323   2.02805066  0.75106038
 -0.803042   -1.07321323 -1.36149483 -0.83355974 -0.71062537 -0.65112435
  0.84560587 -0.18313716  0.26508978 -1.53714488 -1.27202598  0.00432056
  0.07844722 -0.40969457 -0.94731733 -0.77389663]"
01_202043082.vsi - 20x_001 (2),Lymphocytes,1,-2.4738790705840548,3.8684841754758534,-2.4738790705840548,"[-1.28908547 -0.89673669 -1.09071011 -0.35958523 -0.31153963 -0.99327239
 -0.75446924  0.0247395  -0.46619475  0.58208615 -1.26918057  1.39231147
  1.99100581  2.48652886  2.93821566  0.34036566  0.09585069 -0.73577795
 -0.14572107 -0.70582218 -0.84668231 -0.72319438 -2.37258602  2.4832753
  1.09074042  0.34884965 -2.64477021  1.11915627  2.99433163  2.15992409
 -0.97355146  0.00691935 -0.489462   -0.02604483]"
01_202043082.vsi - 20x_002,Lymphocytes,1,-5.631075372628272,4.560650825636733,-5.631075372628272,"[-1.69301301e+00 -1.34657970e+00 -1.40079633e+00 -3.59585226e-01
 -1.06277834e+00 -1.73216218e+00 -1.44470022e+00  9.98254143e-01
 -9.75528190e-01 -3.54371980e-01  1.14864114e-01  2.69376942e+00
  3.16741038e+00  3.08374261e+00  2.42727385e+00  1.54259257e+00
  1.49216542e+00  2.61862030e-01 -6.27394410e-01 -8.60559556e-01
 -1.39089593e+00 -1.28448081e+00 -1.93209295e+00  1.33550942e+00
  2.42177251e-01 -1.92344578e-01 -1.24724236e+00  1.70694651e-03
  1.42594242e-01  6.48298894e-03  1.65623020e-01 -4.90555090e-01
  3.11730593e-01  4.25714023e-01]"
01_202043556.vsi - 20x_001,Lymphocytes,1,-4.706456002216064,2.379831543938982,-4.706456002216064,"[-1.33099851 -1.21019951 -0.84264113  0.2442623  -1.9705251  -1.31813853
 -1.0869201   0.83033369  0.94296793 -1.07743393  1.93312236  1.6535833
  1.71438443  1.62642192  1.01321496  1.06017031  1.28248848  0.8460743
 -0.52568105 -0.18312872 -1.14419544 -1.21238292 -1.26104617  1.06340596
 -0.03195555  0.32253782 -0.63270114 -0.61591367  0.73866088  0.10831613
  0.43660669  0.38245005  0.50659238 -0.42155554]"
01_202043556.vsi - 20x_001 (2),Lymphocytes,1,-3.8847430983818647,3.929919349685867,-3.8847430983818647,"[-1.26011947 -1.04168354 -0.90465837 -0.35958523 -1.28971503 -1.19796706
 -0.99569349  0.62384304  1.32256425 -0.53484604  0.78244871  1.68172989
  2.7912381   2.15088901  2.40944727  1.17503275  1.0559422   0.27866566
 -0.4988666  -0.79268463 -1.02743384 -0.96872417 -0.39959656 -0.6130876
 -0.21142602  0.6329494   0.82268692  0.28033017 -0.21379876 -0.4770854
  0.07659409 -0.21264369  0.13333532  0.21798368]"
01_202043556.vsi - 20x_001 (3),Lymphocytes,1,-0.5471548765012477,1.526502536436055,-0.5471548765012477,"[-0.25656067 -0.1434131  -0.34650316  0.2442623   0.56490552  0.13822897
  0.07443152 -0.60730364  0.26469442  0.52935937  0.40512548  0.66564873
  0.77614364  0.79005705  0.73512512  0.43225562  0.15707031 -0.79931826
 -0.20932602 -0.64013295 -0.19409259 -0.2995782  -0.80105186 -1.08509891
 -0.19143175 -0.82084674 -0.7857694   0.09827227 -0.95644766  0.6757627
 -1.36907714 -1.1171346   1.22487268  0.45972407]"
01_202043556.vsi - 20x_002,Lymphocytes,1,-3.6347562590169935,3.4263797650172667,-3.6347562590169935,"[-1.59766251 -1.15715971 -1.2147446  -0.35958523 -0.67150818 -1.37577665
 -0.74569701  0.54566786  2.0731269  -0.07495654  1.13041799  1.36528469
  2.12116359  1.74098898  1.65735793  0.94530787  0.99160089  0.73925374
 -0.46771212 -0.65019874 -1.27127344 -1.01058695 -0.47705024  0.24017823
  1.2223113   0.64688551  0.71484131 -0.14878588 -0.64324147  0.00635348
  0.32291511 -0.55398962  1.56056767  0.07023961]"
01_202043556.vsi - 20x_002 (2),Lymphocytes,1,-1.2124453644803452,0.8887360458082968,-1.2124453644803452,"[-0.38456575 -0.35694198 -0.22246867 -0.96343275 -0.87496866 -0.1384626
 -0.09896299 -0.24831057 -0.11914537  0.27528551 -0.09269721  0.68801159
  0.42320909  0.15638076 -0.05011574  0.40928313  0.44908335  0.66396712
 -0.26107264 -0.31950713 -0.25228407 -0.37645765 -0.39967031 -0.20432147
  0.21222395 -1.01348215 -0.14269122 -1.3541512  -0.2420409   0.97333475
 -0.66763341  0.64124752  2.26075737 -0.47759059]"
01_202043556.vsi - 20x_003,Lymphocytes,1,-2.3817217075860233,2.942711815326446,-2.3817217075860233,"[-0.91551729 -0.58362557 -0.87364975 -0.35958523 -0.40544447 -0.66591645
 -0.21828427  0.03962911  0.47249598  0.15327368  0.38812153  1.92034461
  1.19819937  1.33880597  0.53605155  1.15206026  1.03115814 -0.03967152
 -0.55421045 -0.78517864 -0.51933925 -0.51204012 -0.54150157 -0.4140408
 -0.96034356  0.78610625 -0.95166508 -0.69613961 -0.02838045 -0.41573858
  0.20791413 -0.17607828  0.58919222 -0.54130728]"
01_202043556.vsi - 20x_003 (2),Lymphocytes,1,-1.8277770171175163,4.940904957596766,-1.8277770171175163,"[-0.28472065 -0.24924202  0.02560031 -0.35958523  0.75271519 -0.34431332
 -0.32022235  0.28583942  1.05203981 -0.37274698  0.47296728  2.21314766
  2.70684159  2.5143327   2.78833958  0.97593785  0.75528745 -0.7422606
 -0.42564907 -0.8152995  -0.30958925 -0.1403272   0.05682672 -1.12918804
 -0.07690652  0.74589215 -0.95842397 -1.10563919  1.12851407 -0.33708794
  0.48972267 -0.8189763   1.54138435 -0.71375499]"
01_202043556.vsi - 20x_004,Lymphocytes,1,-0.778827620795715,1.4598147995590314,-0.778827620795715,"[-0.5307124  -0.37772632 -0.50154628 -0.96343275 -0.49934931 -0.06259393
 -0.06948161 -0.61194729 -0.40239341  0.56082532 -0.35186862  0.79406888
  0.44384979  0.6291984   0.52587629  0.57009055  0.47161867 -0.75154487
 -0.32098017 -0.67790149 -0.3298915  -0.32781275 -0.00715595 -0.60673997
  0.1619692   1.66169955  0.57676811  0.19570914 -0.48531994  1.42019391
 -1.21618062 -0.05383489  0.50603442  0.546463  ]"
01_202043556.vsi - 20x_004 (2),Lymphocytes,1,-1.3566682930801706,2.7049323395822853,-1.3566682930801706,"[-0.93287396 -0.43174628 -0.78062388 -0.96343275  0.41622286 -0.61217605
 -0.26068113 -0.18579587  0.45503509  0.35624152 -0.39344594  0.91631007
  1.22348716  0.9992405   0.78340514  0.79215794  0.72001915  0.59131763
 -0.38972276 -0.63819439 -0.55903686 -0.14325992  0.1039768  -0.67452245
 -0.07136153  1.50015571  0.695285   -1.26592574  0.84354268  0.18470788
 -0.6713635  -0.64744723 -0.21268616  0.32984179]"
01_202043556.vsi - 20x_005,Lymphocytes,1,-2.427585496328484,3.724912444671348,-2.427585496328484,"[-0.8998107  -0.62230805 -0.71860663 -0.35958523  0.18146076 -0.60846137
 -0.36035409 -0.08166775 -0.0719547   0.2742336  -0.2284106   2.20286932
  1.24561399  1.97789458  1.1806108   1.15206026  1.11988608  0.71915184
 -0.53177007 -0.73406653 -0.69876746 -0.51962191 -1.02241517  2.35464544
  0.1144632   1.61419707 -0.89296981 -0.94300205  1.37912197  0.97578898
  0.28220847  0.50983631  1.90273235 -0.85472872]"
01_202043656.vsi - 20x_001,Lymphocytes,1,-4.073198374441729,1.9701792073285969,-4.073198374441729,"[-1.36336394 -1.07689342 -1.2147446   0.2442623  -1.68098518 -1.43070763
 -0.82021651  1.01968671 -0.1662113  -0.60556389  0.49721927  1.47320648
  1.60801101  1.29113277  1.29695319  0.39396814  0.53437926  1.10601656
 -0.40906169 -0.40259311 -1.12098127 -0.97271986 -0.14862526 -1.44108951
  1.03090855  0.26429551 -0.53960038 -0.222012   -0.99149346  0.47144371
 -1.01477374 -0.26215517  1.16787059 -0.59440495]"
01_202043656.vsi - 20x_002,Lymphocytes,1,-0.05109067735322412,1.3895749980916339,-0.05109067735322412,"[-0.32771481 -0.40598712  0.02560031  0.2442623  -0.37414286 -0.02291314
  0.05460876 -0.22890395  1.13116488  0.67015893 -0.74342563  0.55588242
  1.17019388  0.68609168  0.76700009 -0.23394655 -0.36609642 -0.79604042
  0.03641423 -0.18157334 -0.39933166 -0.2355518   0.42651584 -1.25020372
  1.66172394 -0.32865066 -0.65926256  0.23733356  0.53864101  0.37274801
 -1.41022599  0.39193038  2.72467972 -0.39586373]"
01_202043656.vsi - 20x_003,Lymphocytes,1,-3.561892312253218,1.3386279337515063,-3.561892312253218,"[-1.03885319 -0.9023262  -0.56356352  0.84810982 -0.78888923 -1.20860792
 -0.6867642   1.10305688 -0.09559182 -1.1038868   0.99325688  1.52263969
  1.52527522  1.10696541  0.55706902  0.41694063  0.52237131  0.51272158
 -0.34995078 -0.32184872 -0.98303421 -0.72839822 -0.73725916 -0.39149163
 -0.11040818 -0.20751859  0.34874677 -0.0308767   0.19186405  0.00527108
 -0.492083   -0.08433999  2.16944034 -0.33468093]"
01_202043656.vsi - 20x_004,Lymphocytes,1,-3.2082451108317174,1.708043015130421,-3.2082451108317174,"[-0.64320424 -0.87638009 -0.09843418  0.84810982 -1.19581019 -0.88186722
 -0.82998085  1.01540779  0.07552176 -1.00004578  1.28877377  1.5898688
  1.96212066  1.40731076  1.17169892  0.28676319  0.06311439 -0.87704896
 -0.19078484 -0.39242242 -0.83673409 -0.93748459 -0.30748883 -1.00160295
  0.27464201 -0.52365306 -0.77527639 -1.39989911  0.54692623 -0.06940119
 -0.15980323 -0.20108586  0.6484707  -1.54717604]"
01_202043656.vsi - 20x_005,Lymphocytes,1,-2.589907724055215,1.1962008746520285,-2.589907724055215,"[-0.5294225  -0.90333833  0.08761755 -0.35958523 -1.4853501  -0.60257662
 -0.83650977  0.58446541 -0.09665569 -0.25541297  0.05878727  0.87787681
  1.24377561  1.23878538  0.77545456  0.04938081  0.10954116  0.03427195
 -0.09524829 -0.15479808 -0.79377041 -1.01918971 -0.03821645 -2.14998215
 -0.57576991 -0.30846112 -0.90788634 -0.90762141  0.04367671  0.08809088
 -0.21570488 -0.43805914  1.19593697  0.68083358]"
01_202043656.vsi - 20x_006,Lymphocytes,1,-0.5616927618816886,1.9153650538503948,-0.5616927618816886,"[-0.34660497 -0.3331065   0.08761755 -0.35958523  0.95617567 -0.27812054
 -0.44532165  0.07773456  0.70062647 -0.02121859  0.72247463  0.56220209
  1.73231105  1.03626086  1.08941064 -0.17268658 -0.35992125 -0.91669608
  0.0083376  -0.31222168 -0.51071917 -0.35633764  0.36961209 -0.68125894
 -0.58255585  0.72638558  0.30701605 -1.53207853 -0.19868473  0.54463942
  0.58537989 -0.20377492  0.61660807  0.14407696]"
01_202043656.vsi - 20x_007,Lymphocytes,1,-2.0893118115036167,-0.24627353223147072,-2.0893118115036167,"[-0.59359994 -0.718397   -0.09843418  0.84810982 -0.81236544 -0.50051359
 -0.61019595  0.18098545 -1.04666388  0.07194633 -0.34104269  0.52802498
  0.31250727  0.46836794  0.08235014  0.50117308  0.4451791  -0.25929259
 -0.30025557 -0.52409195 -0.66412554 -0.79042071 -0.50289744 -1.2722416
 -0.376573   -1.5044486   1.08241507 -0.68468179  0.61646991  0.26643873
  0.2769481  -0.06783429  0.56088489  1.9402788 ]"
01_202043784.vsi - 20x_001,Lymphocytes,1,-6.5869755326008566,4.588675495316741,-6.5869755326008566,"[-1.17115257 -1.2216511  -0.65658939  1.45195735 -0.81236544 -1.59988295
 -1.40936473  1.81071213 -1.35269686 -1.84638932  1.35647518  3.79234332
  2.77594718  3.60093734  3.09634743  2.18582225  2.15597342  0.661571
 -0.83786466 -1.09393875 -1.30594706 -0.95444228 -1.1948935   0.25936615
 -1.55074351 -0.74001084 -0.04700917 -0.07841767  0.10309715 -1.50033825
  0.70257716  0.17287228  0.55459053  1.17294271]"
01_202043784.vsi - 20x_001 (2),Lymphocytes,1,-4.187699912751937,4.765503535354574,-4.187699912751937,"[-1.05798167 -0.91589231 -0.78062388  1.45195735 -0.31153963 -1.0883774
 -0.85057524  0.7203393   0.23358544 -0.38495503  0.48357842  3.26885626
  2.51856943  3.52326723  2.58799902  1.14440277  1.10546156  0.71568242
 -0.50701527 -0.76480459 -0.90136652 -0.82001569 -1.70111387  0.68679759
 -0.91209723 -0.40395979 -1.3499036   0.5090257   0.73866117 -0.25633134
 -0.16497271  0.17777312  0.38016625 -0.02944103]"
01_202043784.vsi - 20x_002,Lymphocytes,1,-5.540486141850409,5.60561578261839,-5.540486141850409,"[-1.44263052 -1.14097414 -1.15272735  0.2442623  -0.64020657 -1.67640779
 -1.23225761  1.44454244 -0.33562747 -1.23026211  1.10333212  4.15848173
  2.91480758  4.27845473  3.47404676  0.8840479   1.48447775  1.90811905
 -0.57148157  0.62713517 -1.31138857 -0.82714721  0.02500152 -1.73889481
 -0.19494821  0.27181847 -1.43594631 -1.00462267 -0.89856141 -0.82396183
  0.67279732  1.05967311  0.04606044  0.04024153]"
01_202043784.vsi - 20x_002 (2),Lymphocytes,1,-4.484925008563588,5.302210011489522,-4.484925008563588,"[-1.28304708 -0.96114556 -1.05970148 -1.56728028 -1.13320696 -1.24113283
 -0.89793404  0.64262177  0.4505798  -0.1040864   0.26743956  2.83885634
  2.62234479  2.82296293  2.45726327  1.30521019  1.38927321  2.70444421
 -0.61195788 -0.67454372 -0.98924401 -0.72259741 -0.92271274 -0.38740687
  0.60594511  0.50518968 -0.52016805 -0.28080131  0.14004748 -0.17595981
 -1.59260425 -0.78508963  0.37341611 -0.22521973]"
01_202043784.vsi - 20x_003,Lymphocytes,1,-6.076670936447656,6.960008733361162,-6.076670936447656,"[-1.22381915 -1.15514658 -0.84264113 -0.96343275 -0.70280979 -1.49050569
 -1.29385337  1.38660918 -0.9683119  -1.06970372  0.22583872  4.44257908
  3.17864877  4.52878934  4.23908203  2.05564482  2.09045507  0.90335115
 -0.79357185 -0.96327188 -1.19030177 -0.97998439 -1.59606405  1.2062258
 -0.31862848  0.53414247 -1.44115192 -0.04854191  1.11194059 -0.10984735
  0.24485805 -0.09093703  0.30497574 -0.1068734 ]"
01_202045781.vsi - 20x_001,Lymphocytes,1,-2.6353665762857963,1.8912125256978605,-2.6353665762857963,"[-0.65387887 -0.78442305 -0.22246867  0.2442623  -0.85149245 -0.78701389
 -0.61345321  0.83539961 -0.0396882   0.08203905 -0.47714316  1.07597372
  1.5037702   0.76786405  2.13998139  0.65432301  1.00026946  0.52920378
 -0.45131212  0.29556124 -0.93149784 -0.71302392  0.07993106  0.01620379
  1.84714781  0.3296891  -0.57299845 -0.11344093 -2.07767936 -0.03898055
  0.9140643   0.65454244  0.79596699 -1.0063965 ]"
01_202047743.vsi - 20x_001,Lymphocytes,1,-3.0400610219781212,2.6702136277587964,-3.0400610219781212,"[-0.8202501  -0.79551939 -0.47053765  0.2442623  -0.70280979 -0.85190482
 -0.68588016  0.6073715  -0.10013751 -0.3225305   0.38949128  2.49780129
  1.67665805  1.66934908  0.89002473  0.70792548  0.76471187  0.52930895
 -0.38697613 -0.40665376 -0.77971179 -0.76546587 -0.04962976 -0.33209201
 -1.06283331 -0.61248707 -0.64884391 -1.24816416 -0.01591797  1.49349274
  1.61911082  0.71225896  1.7489587  -0.72558969]"
01_202047743.vsi - 20x_001 (2),Lymphocytes,1,-2.756629781235317,1.9944907325136576,-2.756629781235317,"[-0.99827192 -0.74340591 -0.96667562  0.2442623  -0.87496866 -0.94183885
 -0.54766713  0.4860281  -0.04486826  0.09691819 -0.63821064  1.67933275
  0.7967496   0.89089254  0.45093712  0.92999287  0.98887038  0.42657837
 -0.47521473 -0.47364669 -0.70542053 -0.67020987  0.03212733 -2.0011237
 -1.18035436  0.16888187 -1.94035287 -0.73528278  0.326891    1.07906556
 -0.61168608  0.0314156   0.62221283  0.81393335]"
01_202047743.vsi - 20x_002,Lymphocytes,1,-2.1532659610800917,2.8304497383945058,-2.1532659610800917,"[-0.57858609 -0.48666874 -0.40852041 -0.96343275 -0.92974648 -0.6269312
 -0.09141186  0.5858854   1.03734675 -0.38836864  0.72461418  2.04655057
  1.7492019   1.36674317  1.0006846   0.01875082  0.42765154  1.18453053
 -0.25004425  0.01883538 -0.50545775 -0.52746544 -0.3018147  -1.18186826
  0.19804542  0.57901896 -0.90314638  0.99751003 -0.14044868  1.1336429
 -1.11821006 -0.30382292  1.61589077 -0.54939371]"
